Epoch Time,z
1710352492.4423218,-0.9261383612950642
1710352492.4424427,-0.9278895457585652
1710352492.4425635,-0.9296407964494493
1710352492.4426844,-0.9299910068511963
1710352492.4428053,-0.9299910068511963
1710352492.442926,-0.9292905198203193
1710352492.4430468,-0.9282398223876953
1710352492.4431677,-0.9275393353568183
1710352492.4432886,-0.9271890587276882
1710352492.4434094,-0.9261383612950642
1710352492.4435303,-0.9271890587276882
1710352492.4436512,-0.9275393353568183
1710352492.443772,-0.9275393353568183
1710352492.443893,-0.9282398223876953
1710352492.4440136,-0.9282398223876953
1710352492.4441345,-0.9275393353568183
1710352492.4442554,-0.9261383612950642
1710352492.4443762,-0.9250875976350572
1710352492.444497,-0.9236866235733032
1710352492.444618,-0.9226359261406792
1710352492.4447389,-0.9226359261406792
1710352492.4448597,-0.9233364131715562
1710352492.4449806,-0.9243871106041802
1710352492.4451015,-0.9247373872333102
1710352492.4452221,-0.9257880846659342
1710352492.445343,-0.9257880846659342
1710352492.445464,-0.9254378742641872
1710352492.4455848,-0.9240369002024332
1710352492.4457057,-0.9219354391098022
1710352492.4458265,-0.9194837013880411
1710352492.4459474,-0.9177325169245402
1710352492.4460683,-0.9166817532645332
1710352492.4461892,-0.916331476635403
1710352492.4463098,-0.915630989604526
1710352492.4464307,-0.9142300155427721
1710352492.4465516,-0.9131793181101481
1710352492.4466724,-0.9114280674192641
1710352492.4467933,-0.908626119295756
1710352492.4469142,-0.906174447801378
1710352492.447035,-0.9037227100796169
1710352492.447156,-0.9009207619561089
1710352492.4472768,-0.899169577492608
1710352492.4473975,-0.8988193008634779
1710352492.4475183,-0.897768603430854
1710352492.4476392,-0.8981188138326008
1710352492.44776,-0.897768603430854
1710352492.447881,-0.897768603430854
1710352492.4480019,-0.8974183268017238
1710352492.4481227,-0.8967178397708468
1710352492.4482436,-0.8942661020490859
1710352492.4483645,-0.8921646409564548
1710352492.4484854,-0.8907636668947008
1710352492.448606,-0.8900631798638238
1710352492.448727,-0.8897129694620768
1710352492.4488478,-0.8900631798638238
1710352492.4489686,-0.8893626928329468
1710352492.4490895,-0.8890124824311998
1710352492.4492104,-0.8886622058020698
1710352492.4493313,-0.8872612317403157
1710352492.4494522,-0.8851597706476847
1710352492.449573,-0.8823578225241767
1710352492.4496937,-0.8795558744006686
1710352492.4498146,-0.8771042029062907
1710352492.4499354,-0.8746524651845295
1710352492.4500563,-0.8722007274627686
1710352492.4501772,-0.8707997534010146
1710352492.450298,-0.8697490559683906
1710352492.450419,-0.8672973182466295
1710352492.4505398,-0.8648456467522515
1710352492.4506607,-0.8616934219996134
1710352492.4507813,-0.8574904998143513
1710352492.4509022,-0.8532875776290894
1710352492.451023,-0.8490846554438273
1710352492.451144,-0.8445314566294352
1710352492.4512649,-0.8417295085059272
1710352492.4513857,-0.8385773499806721
1710352492.4515066,-0.8361256122589111
1710352492.4516275,-0.8336739407645332
1710352492.4517484,-0.830171439382765
1710352492.4518692,-0.82701928085751
1710352492.45199,-0.8231665690739949
1710352492.4521108,-0.8186134364869859
1710352492.4522316,-0.8133597506417168
1710352492.4523525,-0.8091568284564548
1710352492.4524734,-0.8039031426111857
1710352492.4525943,-0.8004007074568007
1710352492.4527152,-0.7972485489315456
1710352492.452836,-0.7947968112097846
1710352492.452957,-0.7919948630862765
1710352492.4530776,-0.7888426383336384
1710352492.4531984,-0.7853402031792535
1710352492.4533193,-0.7818377680248684
1710352492.4534402,-0.7783353328704834
1710352492.453561,-0.7727314366234673
