Epoch Time,x
1710525642.2640002,-1.9681143760681152
1710525642.264114,-1.9628608226776123
1710525642.2642276,-1.9551553991105821
1710525642.2643416,-1.947800318400065
1710525642.2644553,-1.939394474029541
1710525642.264569,-1.9316890504625108
1710525642.2646828,-1.9229329956902397
1710525642.2647967,-1.9138265980614555
1710525642.2649105,-1.9033192263709173
1710525642.2650242,-1.8917612234751382
1710525642.265138,-1.8802032205793593
1710525642.2652519,-1.8679446644253201
1710525642.2653656,-1.8549855550130208
1710525642.2654793,-1.8409758143954806
1710525642.265593,-1.8262656529744465
1710525642.265707,-1.8115553590986464
1710525642.2658207,-1.796494854821099
1710525642.2659345,-1.781084140141805
1710525642.2660482,-1.7646226618025038
1710525642.2661622,-1.7474606302049425
1710525642.266276,-1.7288977570003934
1710525642.2663896,-1.709634330537584
1710525642.2665033,-1.6893201404147677
1710525642.2666173,-1.6683055294884575
1710525642.266731,-1.6455396016438801
1710525642.2668447,-1.6227738062540689
1710525642.2669585,-1.6000078784094915
1710525642.2670724,-1.5761913193596733
1710525642.2671862,-1.551323996649848
1710525642.2673,-1.5271570947435167
1710525642.2674136,-1.5015893512301974
1710525642.2675276,-1.4742702907986112
1710525642.2676413,-1.4469512303670247
1710525642.267755,-1.4185815387301974
1710525642.2678688,-1.38881074057685
1710525642.2679827,-1.3583395216200087
1710525642.2680964,-1.3264673286014133
1710525642.2682102,-1.2945951355828178
1710525642.268324,-1.2623725997077093
1710525642.2684379,-1.22909943262736
1710525642.2685516,-1.1965268188052707
1710525642.2686653,-1.1625530984666612
1710525642.268779,-1.1282291677263048
1710525642.268893,-1.0921540525224473
1710525642.2690067,-1.056779358122084
1710525642.2691205,-1.0193032688564725
1710525642.2692342,-0.981827179590861
1710525642.2693481,-0.9425998396343654
1710525642.2694619,-0.9037227100796169
1710525642.2695756,-0.8644953701231215
1710525642.2696893,-0.825268030166626
1710525642.2698033,-0.7853402031792535
1710525642.269917,-0.7461128632227579
1710525642.2700307,-0.7061850362353854
1710525642.2701445,-0.665206511815389
1710525642.2702584,-0.6228270133336385
1710525642.2703722,-0.5800972382227579
1710525642.2704859,-0.5363166994518703
1710525642.2705996,-0.4911352197329203
1710525642.2707136,-0.44560349649853176
1710525642.2708273,-0.39937125311957467
1710525642.270941,-0.3534892863697476
1710525642.2710547,-0.3076073196199205
1710525642.2711687,-0.2610248658392164
1710525642.2712824,-0.21409215198622808
1710525642.2713962,-0.16821018523640102
1710525642.27151,-0.12127747966183557
1710525642.2716238,-0.07364428705639309
1710525642.2717376,-0.025310605350467894
1710525642.2718513,0.02372820344236162
1710525642.271965,0.07207134531603919
1710525642.272079,0.12111510667535993
1710525642.2721927,0.16910793052779302
1710525642.2723064,0.21640012661616007
1710525642.2724202,0.26264139347606236
1710525642.2725341,0.30748138825098675
1710525642.2726479,0.35337236192491317
1710525642.2727616,0.3985626829995049
1710525642.2728753,0.44410331381691825
1710525642.2729893,0.49034456411997474
1710525642.273103,0.5369361572795444
1710525642.2732167,0.583177407582601
1710525642.2733305,0.629768967628479
1710525642.2734444,0.6746090120739406
1710525642.2735581,0.7194489902920193
1710525642.2736719,0.7635884152518378
1710525642.2737856,0.8052755726708306
1710525642.2738996,0.8483640352884928
1710525642.2740133,0.8904015355639987
1710525642.274127,0.9327893786960177
1710525642.2742407,0.9758778413136799
1710525642.2743547,1.018615961074829
1710525642.2744684,1.0617044236924913
1710525642.2745821,1.1040922005971272
1710525642.2746959,1.145779424243503
1710525642.2748096,1.1864157517751057
1710525642.2749236,1.2253003650241427
1710525642.2750373,1.2627838717566595
1710525642.275151,1.2995666927761502
1710525642.2752647,1.3359991709391277
1710525642.2753787,1.3713807529873319
1710525642.2754924,1.406762335035536
1710525642.2756062,1.4428444703420003
1710525642.27572,1.4775254991319444
1710525642.2758338,1.5118560526106093
1710525642.2759476,1.5444351567162407
1710525642.2760613,1.575963232252333
1710525642.276175,1.6053895155588784
1710525642.276289,1.633764902750651
1710525642.2764027,1.660738918516371
1710525642.2765164,1.6859614849090576
1710525642.2766302,1.7118846045600042
1710525642.2767441,1.7374573813544378
1710525642.2768579,1.7623296048906114
1710525642.2769716,1.7858005894554985
1710525642.2770853,1.8089210987091064
1710525642.2771993,1.829939948187934
1710525642.277313,1.849907769097222
1710525642.2774267,1.8691749042934842
1710525642.2775404,1.8859899044036865
1710525642.2776544,1.9021043512556288
1710525642.2777681,1.9164670838250053
