Epoch Time,y
1710778095.3491228,-1.3219141960144043
1710778095.3492355,-1.3296194871266682
1710778095.349348,-1.3359239366319444
1710778095.3494608,-1.3422282536824544
1710778095.3495736,-1.3492331239912245
1710778095.3496864,-1.3558877838982475
1710778095.349799,-1.3625424438052707
1710778095.3499117,-1.3681463400522869
1710778095.3500245,-1.3723492622375488
1710778095.350137,-1.3741004467010498
1710778095.3502498,-1.3748009999593098
1710778095.3503625,-1.3748009999593098
1710778095.3504753,-1.3723492622375488
1710778095.3505878,-1.3695473141140408
1710778095.3507006,-1.3670955763922796
1710778095.3508134,-1.3649941815270317
1710778095.350926,-1.3632429970635307
1710778095.3510387,-1.3597404956817627
1710778095.3511515,-1.3576389683617485
1710778095.351264,-1.3534360461764865
1710778095.3513768,-1.3485327031877306
1710778095.3514895,-1.3408272796207004
1710778095.3516023,-1.3331219885084364
1710778095.3517148,-1.3240155908796523
1710778095.3518276,-1.314909193250868
1710778095.3519404,-1.30510237481859
1710778095.352053,-1.2956457667880588
1710778095.3521657,-1.2865395016140408
1710778095.3522785,-1.2763824727800157
1710778095.3523912,-1.2658751010894775
1710778095.3525038,-1.2532663345336914
1710778095.3526165,-1.238906251059638
1710778095.3527293,-1.22279511557685
1710778095.3528419,-1.2063336372375488
1710778095.3529546,-1.1891716056399875
1710778095.3530674,-1.1716594960954454
1710778095.3531802,-1.154497464497884
1710778095.3532927,-1.13838619656033
1710778095.3534055,-1.1229754818810356
1710778095.3535182,-1.1075647672017415
1710778095.3536308,-1.0921540525224473
1710778095.3537436,-1.0756925741831462
1710778095.3538563,-1.057830121782091
1710778095.3539689,-1.0403178797827826
1710778095.3540816,-1.0207042429182265
1710778095.3541944,-1.0003900527954102
1710778095.3543072,-0.9804261393017238
1710778095.3544197,-0.9611627790662978
1710778095.3545325,-0.9408485889434814
1710778095.3546453,-0.9212349520789253
1710778095.3547578,-0.9009207619561089
1710778095.3548706,-0.8788553873697916
1710778095.3549833,-0.8553890387217203
1710778095.355096,-0.831922690073649
1710778095.3552086,-0.8060046037038167
1710778095.3553214,-0.7800865835613674
1710778095.3554342,-0.7531177997589111
1710778095.3555467,-0.7268494367599487
1710778095.3556595,-0.7009314166174995
1710778095.3557723,-0.6771147913402981
1710778095.355885,-0.6536484426922268
1710778095.3559976,-0.6298318836424086
1710778095.3561103,-0.6056650479634603
1710778095.356223,-0.5811479356553819
1710778095.3563356,-0.5555801259146796
1710778095.3564484,-0.5289615856276618
1710778095.3565612,-0.5023430122269524
1710778095.3566737,-0.4760747154553731
1710778095.3567865,-0.4487556881374783
1710778095.3568993,-0.42248739136589897
1710778095.357012,-0.39656930499606663
1710778095.3571246,-0.3699507647090488
1710778095.3572373,-0.3436824679374695
1710778095.35735,-0.31671368413501316
1710778095.3574626,-0.28659267557991874
1710778095.3575754,-0.2564716835816701
1710778095.3576882,-0.22565020455254448
1710778095.357801,-0.19447848200798035
1710778095.3579135,-0.1626062724325392
1710778095.3580263,-0.13143455816639793
1710778095.358139,-0.10166380968358782
1710778095.3582516,-0.07224331299463908
1710778095.3583643,-0.04142183396551344
1710778095.358477,-0.011300844036870532
1710778095.35859,0.017422578401035733
1710778095.3587024,0.04825008412202199
1710778095.3588152,0.0797782176070743
1710778095.358928,0.11165666083494821
1710778095.3590405,0.14353510406282213
1710778095.3591533,0.17436260978380838
1710778095.359266,0.20413918627632988
1710778095.3593786,0.23391576276885137
1710778095.3594913,0.2612401379479302
1710778095.3596041,0.289265149169498
1710778095.359717,0.3158888883060879
1710778095.3598294,0.3435635897848341
1710778095.3599422,0.37088798152075875
1710778095.360055,0.3999639219707913
1710778095.3601675,0.4279889331923591
1710778095.3602803,0.4563642541567484
1710778095.360393,0.4836886458926731
1710778095.3605058,0.5096117655436198
1710778095.3606184,0.5351845754517449
1710778095.3607311,0.5597064892450968
1710778095.360844,0.583527750439114
1710778095.3609564,0.6073489454057481
1710778095.3610692,0.6315205494562784
1710778095.361182,0.6556920872794257
1710778095.3612947,0.6812649303012424
1710778095.3614073,0.7061371538374159
1710778095.36152,0.7306590345170763
1710778095.3616328,0.7537796099980671
1710778095.3617454,0.7769002517064412
1710778095.3618581,0.7972184154722426
1710778095.361971,0.8168358935250176
1710778095.3620834,0.8361030949486626
1710778095.3621962,0.8553702963723077
1710778095.362309,0.8749877744250827
1710778095.3624218,0.895305938190884
1710778095.3625343,0.914573139614529
1710778095.362647,0.9355918566385905
1710778095.3627598,0.9555596775478786
1710778095.3628724,0.9751772218280368
1710778095.3629851,0.9930431180530124
1710778095.363098,1.0098581181632147
1710778095.3632107,1.025622222158644
1710778095.3633232,1.0417366027832031
1710778095.363436,1.0575006405512493
1710778095.3635488,1.0732647445466783
1710778095.3636613,1.0890287823147244
1710778095.363774,1.1061941252814398
1710778095.3638868,1.1216078864203558
1710778095.3639996,1.137722200817532
1710778095.3641121,1.1506838268703885
1710778095.364225,1.163995663324992
1710778095.3643377,1.1745050218370225
1710778095.3644502,1.18396348423428
1710778095.364563,1.1930716037750244
1710778095.3646758,1.2018293804592557
1710778095.3647883,1.2119885285695393
1710778095.364901,1.2203959623972576
1710778095.3650138,1.229854424794515
1710778095.3651266,1.2393128871917725
1710778095.3652391,1.2477204534742568
1710778095.365352,1.2554272015889485
1710778095.3654647,1.2617328431871202
1710778095.3655772,1.2673379315270317
1710778095.36569,1.2708409627278645
1710778095.3658028,1.2750448120964897
1710778095.3659155,1.2792485290103488
1710778095.366028,1.283802588780721
