,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.0671582689275551,0.007891650214919364
1,0.3,0.20279191093820015,0.00898218778067696
2,0.51,0.3379678728376932,0.010981939372176062
3,0.71,0.47317167657739834,0.01303351181654239
4,0.92,0.6083434970453865,0.017829538355304323
5,1.12,0.7432842349745101,0.018533182301934976
6,1.32,0.8775204306134805,0.02162639257946984
7,1.53,1.0120673879658757,0.024714320940364347
8,1.73,1.1466682477130554,0.02826256469889204
9,1.93,1.2804742830309002,0.031215655883902793
10,2.11,1.4001356002330805,0.03445300259799537
11,2.31,1.5318057793124886,0.041961986317597455
12,2.52,1.6637198486465472,0.04186140411047505
13,2.72,1.7954680220096408,0.05215272165790872
14,2.92,1.9263353133599173,0.05071772514139241
15,3.12,2.058445326858036,0.052535507885792886
16,3.32,2.1892306652365954,0.056663856123143445
17,3.52,2.319491494737323,0.06000394639715518
18,3.72,2.4508057408845443,0.08390314546350977
19,3.92,2.581154760505609,0.08879824835620528
20,4.12,2.713008765374246,0.07393692189118796
21,4.33,2.8424854638683374,0.10737547011984415
22,4.53,2.9712624960336615,0.108992020471731
23,4.73,3.100774944596376,0.08813334384108427
24,4.93,3.230461464888483,0.09117578133145486
25,5.13,3.3626382421369474,0.09659284062591823
26,5.33,3.492569046042555,0.10479825275611923
27,5.53,3.6215704922314353,0.11019164225058684
28,5.63,3.752148376832562,0.1674961865903994
29,5.83,3.879958945397865,0.17605958995902782
30,6.03,4.008892697567709,0.19272341259634213
31,6.23,4.134562721108296,0.1941467032629036
32,6.43,4.261847146309887,0.20824402319073856
33,6.62,4.387620507797362,0.2239500815892379
34,6.82,4.516013217789145,0.15244938128914692
35,7.02,4.639795292152839,0.16059019170852865
36,7.21,4.770773618250272,0.25531088173104277
37,7.41,4.894637926886474,0.26938762163954044
38,7.61,5.01499365575206,0.17981853967967087
39,7.8,5.142083028931463,0.1866055859530782
40,8.0,5.265457380211763,0.30705028485691427
41,8.2,5.390718672875443,0.3258052268964527
42,8.39,5.515215482188957,0.33348366382884953
43,8.59,5.634664015119451,0.35678231105332064
44,8.79,5.756725673415121,0.2272038915691933
45,8.99,5.877822240986068,0.3785997294775265
46,9.18,5.994892079483488,0.26523806106884507
47,9.38,6.123609427742832,0.41062358160043755
48,9.58,6.242529154955646,0.42742145222204037
