,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.13100893927610538,0.020634275242381414
1,0.3,0.38373032653773265,0.016364094938543565
2,0.5,0.637338091115848,0.01983291101379832
3,0.71,0.8915902496365362,0.017622921403189395
4,0.91,1.145502676287707,0.01728540585066201
5,1.11,1.4000918298368814,0.018036189918351563
6,1.31,1.652406369917723,0.020290747143118702
7,1.51,1.9062820301045202,0.022834398317407703
8,1.72,2.1562926097171298,0.019247466057062058
9,1.92,2.4057121010162033,0.02193683942646328
10,2.12,2.625855573143265,0.019708339124051667
11,2.32,2.8703159658016,0.01222398818256173
12,2.52,3.114144549671291,0.021210217618712477
13,2.73,3.3569909676246055,0.018769614177858766
14,2.93,3.595679069885487,0.018681624168036735
15,3.13,3.835586436128846,0.020669448764292223
16,3.33,4.071594179234075,0.018090582241415548
17,3.53,4.306546168250623,0.017087714706261407
18,3.74,4.5376264892889235,0.01919313018397587
19,3.94,4.766084558277865,0.019986638749744802
20,4.14,4.993138572851282,0.0160859811150444
21,4.34,5.218215874416125,0.016387423182048607
22,4.54,5.442103203253669,0.016125023935286555
23,4.75,5.664865819994112,0.018855234635818167
24,4.95,5.883474174550544,0.019361518652532852
25,5.15,6.099931358272194,0.016335842964731277
26,5.35,6.313373908718293,0.01987634952694385
27,5.56,6.5232414731897315,0.0192706417856516
28,5.76,6.732216964176519,0.015950886263447088
29,5.96,6.941604467085851,0.01556197859843672
30,6.16,7.140981673485547,0.017368080496856602
31,6.36,7.342072335905589,0.01817201825753256
32,6.57,7.539462730460166,0.017578094998246686
33,6.77,7.733429741243989,0.016930227341226473
34,6.97,7.922970880250827,0.023684625297083182
35,7.17,8.110529627776952,0.014856139947697895
36,7.37,8.294082558471702,0.016166040962863566
37,7.58,8.475917262775843,0.015686138601480885
38,7.78,8.652572766505667,0.013653593237303946
39,7.98,8.826886828009037,0.014909065107149613
40,8.18,8.998939180213593,0.015485945480640036
41,8.38,9.16468908578949,0.014865265186867375
42,8.59,9.327979731818418,0.014574976763857809
43,8.79,9.48886992108095,0.015359105526773715
44,8.99,9.645937084036733,0.014057160005208841
45,9.19,9.795645567087027,0.010582009560259165
46,9.39,9.823535977344678,0.0008020811535659235
47,9.6,9.825388246732588,0.0007327476544993942
48,9.8,9.826017303211634,0.0005976617185378005
