,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.08075473745655368,0.01797125028006767
1,0.21,0.16680046928732994,0.011660930738194426
2,0.31,0.2578726383302873,0.011991859160924635
3,0.41,0.35258479193224906,0.01846064517640863
4,0.52,0.44998413117671016,0.012641937211693063
5,0.62,0.5491140908825253,0.018251932865504906
6,0.72,0.6495526967848809,0.01869751199594955
7,0.83,0.7506687526332871,0.012109896858761455
8,0.93,0.851279188411239,0.012342260504579173
9,1.03,0.9535446545588626,0.019767016834534804
10,1.14,1.054448489001576,0.019847908502824016
11,1.24,1.1570192520679892,0.020830860926280077
12,1.34,1.2569513403645713,0.020022042651092607
13,1.45,1.3591873565880024,0.016629906646865446
14,1.55,1.4606695971975185,0.017181585803171612
15,1.66,1.5617953007446737,0.024086139672686142
16,1.76,1.6619765801055488,0.020353949512977466
17,1.86,1.761058761086746,0.02622839968841283
18,1.96,1.8610488976930557,0.022526171674615073
19,2.05,1.9401202174919825,0.02736518274758047
20,2.15,2.03850191896202,0.02504186058743685
21,2.25,2.135698118165325,0.02969338771461056
22,2.35,2.2329460017496654,0.027969097325669146
23,2.46,2.330879862070039,0.03042864470734934
24,2.56,2.428048473671228,0.03094858485169803
25,2.66,2.5251874485552914,0.033036905834462414
26,2.76,2.623344830081892,0.03512824213247392
27,2.86,2.720228522448532,0.03708316338197486
28,2.97,2.8170155098404037,0.03493332624835708
29,3.07,2.914344839274647,0.037470637079516415
30,3.17,3.0100056017473458,0.04454209426347649
31,3.27,3.105141258275935,0.04685316071075661
32,3.37,3.2015650427536597,0.04143776608735738
33,3.48,3.2982641214965924,0.05217302166133409
34,3.58,3.3932522040636974,0.0453616481642378
35,3.68,3.4894221988903467,0.05797930832813532
36,3.78,3.5844365019544893,0.06263531174688522
37,3.89,3.6795332124419686,0.06410678538251217
38,3.99,3.773732801083776,0.05889503435490133
39,4.09,3.871273678588334,0.05570458494979343
40,4.19,3.9691886789426647,0.058280048362791555
41,4.3,4.064530383374426,0.0605105959448533
42,4.4,4.1573628886869995,0.06323784969053632
43,4.5,4.2517912350695095,0.08486586566555925
44,4.6,4.346300359963238,0.08809732670550945
45,4.7,4.441003458156462,0.07220140472109082
46,4.81,4.533980651165974,0.09682952375553447
47,4.91,4.624803849452614,0.10008302728074944
48,5.01,4.7203757820020655,0.07916057209764414
49,5.11,4.812740023538762,0.10720061307172321
50,5.22,4.904967571168606,0.08459192013228735
51,5.32,4.996583372017087,0.08752792409244338
52,5.42,5.08874261343804,0.12011567695687278
53,5.52,5.1798925092647625,0.12483406404707607
54,5.62,5.272719237783058,0.1286017906922241
55,5.63,5.3637972008217005,0.13330733400113173
56,5.73,5.4516116023928465,0.13830919365422237
57,5.83,5.545060534685627,0.1427742550218247
58,5.93,5.634904598794666,0.11281467568972993
59,6.03,5.7250383564514795,0.15239328092866444
60,6.13,5.817799008284532,0.1182777859671407
61,6.23,5.905165904416626,0.12212348642616234
62,6.33,5.993843070642451,0.16729617753458176
63,6.43,6.084962901248253,0.13023131375698505
64,6.53,6.172399506367218,0.13329898911619353
65,6.63,6.260762581993324,0.18339811489241392
66,6.73,6.351273691315576,0.1409274698164712
67,6.83,6.440358700020948,0.19356900431314006
68,6.93,6.525476517216175,0.1989427997604311
69,7.03,6.614445019293985,0.153444102199152
70,7.13,6.699508231636318,0.21020375977179823
71,7.23,6.789480839379774,0.16274412080319586
72,7.33,6.875411687426133,0.1664349961318965
73,7.43,6.9617652838239374,0.17071078379037716
74,7.53,7.0508308368596,0.23208494150651715
75,7.63,7.132879140981409,0.17978955907797411
76,7.73,7.2245258927565645,0.18357367357373644
77,7.83,7.308520650074459,0.2502557284746151
78,7.93,7.390054437280321,0.2574976460676229
79,8.03,7.475987082560542,0.2640944644058524
80,8.14,7.5626025249023945,0.2683413560480395
81,8.24,7.650380958881505,0.20858436786754045
82,8.34,7.731460625970214,0.21035802130426692
83,8.44,7.8148183618256,0.2877621522437442
84,8.53,7.9011900460905675,0.22020532427037212
85,8.64,7.980974494611359,0.30029728345455975
86,8.73,8.063448429731228,0.30656530632049267
87,8.83,8.14516146633677,0.31333274988408844
88,8.94,8.22950662472007,0.32007045474992435
89,9.04,8.308070858027092,0.24614167579111484
90,9.14,8.392429434105654,0.3331199018784005
91,9.23,8.47549002035473,0.25521832229337627
92,9.34,8.553110812066688,0.2615935326285349
93,9.43,8.634835751657862,0.3528006759847121
94,9.54,8.711504594986716,0.36191978498510274
95,9.63,8.791985386925584,0.2770149251639486
96,9.73,8.871700386970586,0.2825818986877499
97,9.84,8.95404750512249,0.37919737412227794
98,9.94,9.022705302342171,0.3833251748788118
