,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.13717858368540034,0.01675152646731454
1,0.2,0.2613812625024245,0.017108367357357632
2,0.3,0.38497825019984466,0.016809344588798448
3,0.4,0.5110205193232671,0.010892450274419789
4,0.5,0.6362544898377653,0.010725012638043693
5,0.6,0.7624729432793502,0.0185500394458028
6,0.7,0.888709009365567,0.016722324908184583
7,0.8,1.0136607463596856,0.016829462823010215
8,0.9,1.138515440258235,0.01769080820513128
9,1.0,1.264514434548776,0.011087600744484423
10,1.1,1.389010143868717,0.016567725582865386
11,1.2,1.5133540260227738,0.01024820950810209
12,1.3,1.637735577021244,0.010888419861870497
13,1.4,1.7635069581941452,0.01574416956674325
14,1.5,1.8871865253965507,0.01658736396936025
15,1.6,2.0102290635664115,0.0158678477152336
16,1.7,2.1327166313950148,0.010650454750545782
17,1.8,2.25527401492673,0.015969645217993784
18,1.9,2.377776613941899,0.01621123693712664
19,1.98,2.4742464078733857,0.010921431064668771
20,2.08,2.5942825707964405,0.010540695859670587
21,2.18,2.7148020223123734,0.017888535191576283
22,2.28,2.8329900723071506,0.01854483599944198
23,2.38,2.9526067323986718,0.011981699663885056
24,2.47,3.0699371442333425,0.018276672474546625
25,2.57,3.187124837935771,0.01116117312714266
26,2.67,3.30471182934215,0.011035878010207341
27,2.77,3.4219101798591427,0.017587473543890092
28,2.87,3.5375403882594005,0.01619295284623606
29,2.97,3.6533515970482586,0.018183673821752858
30,3.07,3.766947324341238,0.011160687248459056
31,3.17,3.8810910534871494,0.011352109376527956
32,3.27,3.9938578049215088,0.010608113479965932
33,3.37,4.10783428894846,0.017482626851535874
34,3.47,4.219927357782681,0.010744690626199042
35,3.56,4.330942204609009,0.016433914653210008
36,3.66,4.441930076532196,0.011065027543222116
37,3.76,4.550836832371055,0.017329233401512226
38,3.86,4.659724698806411,0.01037807079964222
39,3.96,4.768550048667912,0.01136865371575315
40,4.06,4.875313402565974,0.010664104378405443
41,4.16,4.981252950042791,0.011582335944457125
42,4.26,5.086680404357992,0.010951923194428698
43,4.36,5.190725486507611,0.015368040942030385
44,4.46,5.296204038928161,0.010453505203971319
45,4.56,5.398397301066261,0.01616381844611462
46,4.66,5.5004298283858,0.01058141400871612
47,4.75,5.601049657200068,0.010935734938280857
48,4.85,5.70178811186365,0.009713447223409407
49,4.95,5.8021796199630264,0.010103280053095175
50,5.05,5.900053175632652,0.014466751487358959
51,5.15,5.998964375602887,0.015312012870377631
52,5.25,6.09507905624275,0.014864547762498988
53,5.35,6.191033907494619,0.010423500758217363
54,5.45,6.285366810489879,0.010360037538820022
55,5.55,6.37935627421831,0.015171642330626295
56,5.55,6.47168821502743,0.010558842048639116
57,5.66,6.564264793081654,0.013485476476873213
58,5.74,6.658102568924843,0.010087577124091576
59,5.86,6.749739804321632,0.013964473285428618
60,5.94,6.8363288520038985,0.014288550208426355
61,6.04,6.925887833371686,0.009657084137530761
62,6.13,7.011140979774957,0.013849215597735883
63,6.24,7.0996843188025265,0.014731582358858403
64,6.33,7.184208456828782,0.009106369424217532
65,6.43,7.2690332607754575,0.013844297721078867
66,6.53,7.35116926368308,0.009107453277266095
67,6.62,7.433861498543478,0.00951420970401281
68,6.72,7.514439480916925,0.012244807979005535
69,6.81,7.595819930395512,0.013856750687490017
70,6.91,7.675020154773523,0.013269836984006514
71,7.04,7.753721154287481,0.008609149629355614
72,7.11,7.83098511841754,0.013174556684374134
73,7.22,7.906731715844768,0.012938045736610516
74,7.31,7.981735576282848,0.008063811048838647
75,7.42,8.055579025004413,0.011083885783284182
76,7.53,8.129497879753172,0.008427641428663013
77,7.63,8.200652314145028,0.011179950966190722
78,7.69,8.27222289841331,0.012523744084485065
79,7.8,8.34214797022518,0.011892224946513257
80,7.91,8.411065791156172,0.007704998538857435
81,8.01,8.47877787699062,0.008043701153196088
82,8.11,8.548802999915244,0.012164141957789237
83,8.18,8.61272207332822,0.007863884744078864
84,8.31,8.678581544783823,0.011713071814168528
85,8.39,8.741965199182319,0.007786170557346109
86,8.48,8.805626301245862,0.012021198749610147
87,8.59,8.868302413358908,0.011263090842620168
88,8.66,8.929641565454945,0.010242595192594451
89,8.81,8.991640178147051,0.007135310856841769
90,8.9,9.050070833788723,0.00759920654887569
91,8.96,9.109657012294543,0.011348585531004075
92,9.09,9.166724670336443,0.0076735099907930095
93,9.2,9.224113547795573,0.010693892930113828
94,9.25,9.280194028116206,0.0102835238253901
95,9.35,9.335717891265203,0.010580288721277923
96,9.46,9.391399187486273,0.010790431050169651
97,9.54,9.444290223584915,0.009320377084161075
98,9.64,9.499310387505426,0.008084337483536942
