Epoch Time,z
1709945968.6756353,0.13320453740932323
1709945968.6757689,0.069797960696397
1709945968.6759026,0.005573984235525131
1709945968.6760361,-0.05840502403400562
1709945968.6761696,-0.1213322083155314
1709945968.6763031,-0.18250816398196748
1709945968.676437,-0.24204964990969055
1709945968.6765704,-0.29948969682057697
1709945968.676704,-0.35459474281028464
1709945968.6768374,-0.4065476081989429
1709945968.6769712,-0.4547645427562572
1709945968.6771047,-0.4983115637743914
1709945968.6772382,-0.5369551535005922
1709945968.6773717,-0.5697613733786123
1709945968.6775055,-0.5962631437513563
1709945968.677639,-0.6163438161214192
1709945968.6777725,-0.6302368199383771
1709945968.677906,-0.6378254625532361
1709945968.6780398,-0.6393431734155726
1709945968.6781733,-0.6351402512303105
1709945968.6783068,-0.6248664414441144
1709945968.6784403,-0.6085216999053955
1709945968.678574,-0.5856390794118245
1709945968.6787076,-0.5565688345167371
1709945968.678841,-0.5211941842679624
1709945968.6789746,-0.4798653832188359
1709945968.6791084,-0.433282940476029
1709945968.679242,-0.3820305400424533
1709945968.6793754,-0.32680871310057463
1709945968.679509,-0.2692519514649002
1709945968.6796427,-0.2095937066608005
1709945968.6797762,-0.1480675074789259
1709945968.6799097,-0.08560730903236954
1709945968.6800432,-0.02279687534879755
1709945968.680177,0.040371702225119974
1709945968.6803105,0.10342796643575032
1709945968.680444,0.16566683848698932
1709945968.6805775,0.22673798931969535
1709945968.6807113,0.2854737529048213
1709945968.6808448,0.34117345456723813
1709945968.6809783,0.39325325577347364
1709945968.681112,0.4404286985044126
1709945968.6812456,0.48281651956063726
1709945968.681379,0.5201831570378056
1709945968.6815126,0.5521784005341706
1709945968.6816463,0.5783350820894594
1709945968.6817799,0.5994705800656919
1709945968.6819134,0.6145340424996835
1709945968.682047,0.6235253810882568
1709945968.6821806,0.6259775603259051
1709945968.6823142,0.6211899828027796
1709945968.6824477,0.6092793411678737
1709945968.6825812,0.5900121618200231
1709945968.682715,0.5642057789696587
1709945968.6828485,0.5323273605770534
1709945968.682982,0.4948438979961254
1709945968.6831155,0.4528063756448251
1709945968.6832492,0.4067986541324191
1709945968.6833827,0.357404594068174
1709945968.6835163,0.30509125303339074
1709945968.6836498,0.24974185007589833
1709945968.6837835,0.19217382978509973
1709945968.683917,0.13227036705723513
1709945968.6840506,0.07049858570098877
1709945968.684184,0.007909401147453872
1709945968.6843178,-0.05501933119915149
1709945968.6844513,-0.11701252725389268
1709945968.6845849,-0.17725451125038993
1709945968.6847184,-0.2350447796009205
1709945968.6848521,-0.29050008014396383
1709945968.6849856,-0.3428032000859578
