Epoch Time,y
1710531034.321277,2.0755090978410506
1710531034.32139,2.137864695654975
1710531034.3215027,2.199519740210639
1710531034.3216157,2.2587225172254772
1710531034.3217285,2.3126705487569175
1710531034.3218415,2.364166577657064
1710531034.3219545,2.411458757188585
1710531034.3220673,2.457700040605333
1710531034.3221803,2.503240638309055
1710531034.322293,2.549832397037082
1710531034.322406,2.5978249973720975
1710531034.3225188,2.6482701301574707
1710531034.3226318,2.6987149980333114
1710531034.3227448,2.7477590243021646
1710531034.3228576,2.795401414235433
1710531034.3229706,2.840591801537408
1710531034.3230834,2.8819285498725042
1710531034.3231964,2.9218641916910806
1710531034.3233094,2.9607489373948837
1710531034.3234222,2.999633683098687
1710531034.3235352,3.0402700106302896
1710531034.323648,3.081256548563639
1710531034.323761,3.123994668324788
1710531034.3238738,3.166382312774658
1710531034.3239868,3.206668429904514
1710531034.3240998,3.2438015937805176
1710531034.3242126,3.2760302225748696
1710531034.3243256,3.304055266910129
1710531034.3244383,3.327526251475016
1710531034.3245513,3.348544968499078
1710531034.3246644,3.3685127894083657
1710531034.3247771,3.388130399915907
1710531034.3248901,3.4070470598008895
1710531034.325003,3.4252635637919107
1710531034.325116,3.4434798028733993
1710531034.325229,3.45784240298801
1710531034.3253417,3.4687021043565536
1710531034.3254547,3.4743073251512313
1710531034.3255675,3.4750077459547253
1710531034.3256805,3.473256164126926
1710531034.3257933,3.46940279006958
1710531034.3259063,3.465899626413981
1710531034.3260193,3.462746938069661
1710531034.326132,3.4599444601270886
1710531034.326245,3.45784240298801
1710531034.3263578,3.4553904003567166
1710531034.3264709,3.4508363405863443
1710531034.3265839,3.44312932756212
1710531034.3266966,3.430518044365777
1710531034.3268096,3.4140533871120877
1710531034.3269224,3.3944360415140786
1710531034.3270354,3.373066849178738
1710531034.3271484,3.3516979217529297
1710531034.3272612,3.3317301008436413
1710531034.3273742,3.3117622799343533
1710531034.327487,3.292494879828559
1710531034.3276,3.2725270589192705
1710531034.3277128,3.2501072353786893
1710531034.3278258,3.22348329755995
1710531034.3279388,3.192655775282118
1710531034.3280516,3.1586755646599665
1710531034.3281646,3.1211921903822155
1710531034.3282773,3.0833583407931857
1710531034.3283904,3.046225176917182
1710531034.3285034,3.0101429091559515
1710531034.3286161,2.975111802419027
1710531034.3287292,2.940080430772569
1710531034.328842,2.9053995344373913
1710531034.328955,2.8668652640448675
1710531034.3290677,2.8248275650872126
1710531034.3291807,2.778936756981744
1710531034.3292937,2.7291923099093967
1710531034.3294065,2.67629517449273
1710531034.3295195,2.622697353363037
1710531034.3296323,2.569099532233344
1710531034.3297453,2.5165526072184243
1710531034.3298583,2.464706367916531
1710531034.329971,2.4132103390163846
1710531034.330084,2.360663414001465
1710531034.3301969,2.305664486355252
1710531034.3303099,2.2475126054551864
1710531034.3304229,2.1862077713012695
1710531034.3305357,2.122450934516059
1710531034.3306487,2.0576430691613092
1710531034.3307614,1.9931855466630723
1710531034.3308744,1.9308299488491483
1710531034.3309872,1.8705761432647705
1710531034.3311002,1.8131249480777316
1710531034.3312132,1.7553232775794134
1710531034.331326,1.6978720823923745
1710531034.331439,1.6383189625210233
1710531034.3315518,1.575613021850586
1710531034.3316648,1.5090535746680365
1710531034.3317778,1.4396916495429144
1710531034.3318906,1.3696291711595323
1710531034.3320036,1.299216349919637
1710531034.3321164,1.2291538715362549
1710531034.3322294,1.1601422892676458
1710531034.3323421,1.0921816031138103
1710531034.3324552,1.0235203637017143
1710531034.3325682,0.9524068567487929
1710531034.332681,0.8795418341954548
1710531034.332794,0.8010718557569716
1710531034.3329067,0.7197993331485324
1710531034.3330197,0.6360746092266506
1710531034.3331327,0.5505983365906609
1710531034.3332455,0.46652330292595756
1710531034.3333585,0.3831489218605889
1710531034.3334713,0.30257701873779297
1710531034.3335843,0.2237566974427965
1710531034.3336973,0.14633761511908636
1710531034.33381,0.06786759114927715
1710531034.333923,-0.009549623355269432
1710531034.3340359,-0.08975551360183291
1710531034.334149,-0.17031164632903203
1710531034.3342617,-0.2512180308500926
1710531034.3343747,-0.3307234247525533
1710531034.3344877,-0.4074268870883518
1710531034.3346004,-0.47992739412519664
1710531034.3347135,-0.5510269602139791
1710531034.3348262,-0.6165225638283623
1710531034.3349392,-0.6837694512473212
1710531034.3350523,-0.75101633866628
1710531034.335165,-0.8182631598578559
1710531034.335278,-0.8904134564929538
1710531034.3353908,-0.9625637531280518
1710531034.3355038,-1.0371657212575276
1710531034.3356168,-1.1107169919543796
1710531034.3357296,-1.1825169457329643
1710531034.3358426,-1.2518653604719374
1710531034.3359554,-1.318761905034383
1710531034.3360684,-1.384257607989841
1710531034.3361812,-1.447651783625285
1710531034.3362942,-1.5131473541259766
1710531034.3364072,-1.5789932674831815
1710531034.33652,-1.6462401549021402
1710531034.336633,-1.715588437186347
1710531034.3367457,-1.783535877863566
1710531034.3368587,-1.8500822120242648
1710531034.3369718,-1.9138265980614555
1710531034.3370845,-1.9733680619133842
1710531034.3371975,-2.030457920498318
1710531034.3373103,-2.0857964621649847
1710531034.3374233,-2.1407847934299045
1710531034.337536,-2.195072571436564
1710531034.337649,-2.251461876763238
1710531034.337762,-2.3092521561516657
1710531034.337875,-2.368443277147081
1710531034.337988,-2.427284452650282
1710531034.3381007,-2.484724521636963
1710531034.3382137,-2.5386619567871094
1710531034.3383267,-2.589097287919786
1710531034.3384395,-2.6360299852159286
1710531034.3385525,-2.679460048675537
1710531034.3386652,-2.7228903770446777
1710531034.3387783,-2.7642191780938044
1710531034.3388913,-2.8079997168646917
1710531034.339004,-2.8507293595208063
1710531034.339117,-2.8945098982916937
1710531034.3392298,-2.935488488939073
1710531034.3393428,-2.972964710659451
1710531034.3394556,-3.0083394050598145
1710531034.3395686,-3.038810624016656
1710531034.3396816,-3.066830105251736
1710531034.3397944,-3.0920476383633084
1710531034.3399074,-3.118316067589654
1710531034.3400202,-3.144584231906467
1710531034.3401332,-3.1736546092563205
1710531034.3402462,-3.2044760386149087
1710531034.340359,-3.236348099178738
1710531034.340472,-3.2671697934468584
1710531034.3405848,-3.2958896954854326
1710531034.3406978,-3.321107228597005
1710531034.3408105,-3.3421219719780817
1710531034.3409235,-3.3603345023261175
1710531034.3410366,-3.3760955598619247
1710531034.3411493,-3.390105300479465
1710531034.3412623,-3.403764830695258
1710531034.341375,-3.4174243609110513
1710531034.3414881,-3.4321345223320856
1710531034.3416011,-3.4440430005391436
1710531034.341714,-3.4534994761149087
1710531034.341827,-3.4591033723619247
1710531034.3419397,-3.458753161960178
1710531034.3420527,-3.4549005826314287
1710531034.3421657,-3.446844948662652
1710531034.3422785,-3.435286945766873
1710531034.3423915,-3.4230282571580672
1710531034.3425043,-3.4107698334587946
1710531034.3426173,-3.40096288257175
1710531034.34273,-3.3904555108812118
1710531034.342843,-3.379948139190674
1710531034.342956,-3.367339505089654
1710531034.3430688,-3.3519286579555936
1710531034.3431818,-3.3323150210910373
1710531034.3432946,-3.3088488048977323
1710531034.3434076,-3.2829305860731335
1710531034.3435206,-3.255961736043294
1710531034.3436334,-3.228993150922987
1710531034.3437464,-3.2030749320983887
1710531034.3438592,-3.180309136708577
1710531034.3439722,-3.1571931309170194
1710531034.3440852,-3.135477966732449
1710531034.344198,-3.1113110648261175
1710531034.344311,-3.084342214796278
1710531034.3444238,-3.0542212062411838
1710531034.3445368,-3.0195471975538464
1710531034.3446496,-2.983822292751736
1710531034.3447626,-2.9459958606296115
1710531034.3448756,-2.908519638909234
1710531034.3449883,-2.8724445237053766
1710531034.3451014,-2.8377705150180392
1710531034.3452141,-2.8027460310194225
1710531034.3453271,-2.7670211262173123
1710531034.3454401,-2.7291946940951877
1710531034.345553,-2.687165472242567
1710531034.345666,-2.641633881462945
1710531034.3457787,-2.591548760732015
1710531034.3458917,-2.5400630633036294
1710531034.3460045,-2.486825784047445
1710531034.3461175,-2.433238559299045
1710531034.3462305,-2.3814023865593805
1710531034.3463433,-2.330967320336236
1710531034.3464563,-2.2812326749165854
1710531034.346569,-2.2300969229804144
1710531034.346682,-2.177560329437256
1710531034.346795,-2.121871577368842
1710531034.3469079,-2.0626803239186606
1710531034.3470209,-1.9999867015414767
1710531034.3471336,-1.9351915518442788
1710531034.3472466,-1.8696958488888211
1710531034.3473597,-1.8052509095933702
1710531034.3474724,-1.7425572872161865
1710531034.3475854,-1.6809142960442436
1710531034.3476982,-1.6199718581305609
1710531034.3478112,-1.5579786565568712
1710531034.347924,-1.4945844809214275
1710531034.348037,-1.4276878039042156
1710531034.34815,-1.3590399424235027
1710531034.3482628,-1.2861892912122939
1710531034.3483758,-1.2133385075463188
1710531034.3484886,-1.141188144683838
1710531034.3486016,-1.069738401307
1710531034.3487146,-1.001090539826287
1710531034.3488274,-0.9338437186347114
1710531034.3489404,-0.8679978052775065
1710531034.3490531,-0.8018016815185547
1710531034.3491662,-0.7335040966669718
1710531034.349279,-0.6624045636918809
1710531034.349392,-0.588152805964152
1710531034.349505,-0.510748889711168
1710531034.3496177,-0.43299469682905406
1710531034.3497307,-0.3552405039469401
1710531034.3498435,-0.27818683120939464
1710531034.3499565,-0.2028843429353502
1710531034.3500695,-0.12793211473359
1710531034.3501823,-0.0550813517636723
1710531034.3502953,0.019524453414811026
1710531034.350408,0.09659322599569956
1710531034.350521,0.17436260978380838
1710531034.350634,0.2552848226494259
1710531034.3507469,0.3376082910431756
1710531034.3508599,0.4181801941659715
1710531034.3509727,0.49770113494661117
1710531034.3510857,0.5730183256997002
1710531034.3511984,0.644832452138265
1710531034.3513114,0.7131433486938477
1710531034.3514245,0.779702795876397
1710531034.3515372,0.8448609378602769
1710531034.3516502,0.9110699759589301
1710531034.351763,0.9790306621127658
