,Input Bpp (nT),Measured Bpp (nT),Measured Bpp err (nT)
0,0.23009674649237605,0.2408297028089283,0.0343593596038763
1,0.5741423671648272,0.5577952439169421,0.0450037280097043
2,0.9181879878372785,0.907225752882327,0.0449192348490419
3,1.2622336085097297,1.259248026579449,0.0481894544306846
4,1.606279229182181,1.611423164629917,0.0300445718011638
5,1.9503248498546324,1.9649178833126733,0.030431293619576
6,2.2943704705270838,2.315380206846746,0.0319239112704218
7,2.638416091199535,2.666449744066746,0.0485105469846186
8,2.982461711871986,3.014441857179392,0.0313001770205986
9,3.326507332544437,3.3613442775203466,0.0296792838607583
10,3.6361483911496437,3.666139155602127,0.0464845474695091
11,3.9801940118220944,4.002286903768611,0.0486935283989763
12,4.324239632494545,4.338153473072099,0.0468196326405329
13,4.668285253166997,4.668456935727876,0.0463631499024625
14,4.995128592805826,4.997406636228043,0.0449998938400182
15,5.339174213478277,5.321300000749946,0.0298630968122809
16,5.683219834150728,5.645403046000807,0.0431587904614129
17,6.02726545482318,5.96129356316213,0.04416830593763
18,6.371311075495631,6.276611275524258,0.0437112748823491
19,6.715356696168082,6.586280458841688,0.0275257336373801
20,7.04220003580691,6.89155544880197,0.0415277455577031
21,7.386245656479361,7.190430541398172,0.0277136357141727
22,7.730291277151813,7.489850319070306,0.041036972174105
23,8.074336897824264,7.781521245317545,0.0400696830799665
24,8.418382518496715,8.067781464993615,0.0392132152938627
25,8.762428139169165,8.349746476165015,0.0398898025792517
26,9.089271478807996,8.628094160108926,0.0387723390074475
27,9.433317099480446,8.898287300935916,0.0248958452809059
28,9.622542190850293,9.164035920616534,0.0375107528609025
29,10.000992373589991,9.430363942488588,0.0372486679007717
30,10.293431151161574,9.67265667029734,0.0203663897702662
31,10.637476771834026,9.80095388438773,0.0107258845529793
32,10.981522392506477,9.80836837792949,0.00098323727952
33,11.291163451111684,9.80890783665182,0.0008516055719541
34,11.635209071784136,9.809001161040165,0.0009592451960793
35,11.979254692456585,9.809409319925653,0.0011205159826621
36,12.357704875196282,9.809611982576072,0.0009057994719304
37,12.632941371734242,9.809552946631952,0.0009784811595999
38,12.976986992406694,9.809656238479675,0.0009351015435761
39,13.321032613079145,9.809734354392704,0.0012436609960691
40,13.647875952717975,9.80985025517184,0.0011429772487487
41,13.991921573390425,9.809820017368674,0.0009563649063815
42,14.30156263199563,9.80995863938122,0.0012391837041681
43,14.645608252668083,9.809820009745378,0.0012250580991086
44,14.989653873340533,9.809803715200804,0.0011847932662874
45,15.368104056080231,9.810016549748482,0.0009924591213433
46,15.729351957786303,9.810145074705618,0.0012190247665777
47,16.038993016391508,9.810233205097628,0.001366421122229
48,16.331431793963098,9.810172770139602,0.0009458512794242
