,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.13041625214893876,0.003390060180951973
1,0.2,0.26856048370780083,0.008531999622101279
2,0.3,0.3996231809312882,0.012367312575694251
3,0.4,0.530867778221979,0.017758450519674084
4,0.5,0.6673146240843413,0.025579003639579514
5,0.61,0.8027611858428678,0.024634246235276595
6,0.71,0.9350661652892316,0.033790714995233145
7,0.81,1.0618910843390488,0.03537469697476554
8,0.91,1.19957979527447,0.03198112185523711
9,1.01,1.337469665903911,0.046528647539919775
10,1.11,1.468298564137681,0.044263660161956375
11,1.21,1.5986150475016643,0.04890328844158883
12,1.31,1.7250100308704055,0.05306595431366521
13,1.41,1.8592745273162352,0.069506061956155
14,1.51,2.0029637525141095,0.07998294388167629
15,1.62,2.111840896830863,0.07077585480864781
16,1.72,2.255133552467183,0.07242692938983666
17,1.82,2.3686157025513666,0.07643404381896185
18,1.92,2.5139317611053293,0.07916405925382895
19,2.02,2.6138444558685716,0.07652972257257669
20,2.12,2.736925014678349,0.08192832436144439
21,2.22,2.8571103627962238,0.07277279514931403
22,2.32,2.970160300078869,0.09056992087618797
23,2.42,3.1016403620057287,0.10915265658966697
24,2.52,3.228632955005796,0.11754170370524827
25,2.63,3.347448643746278,0.11943174710964195
26,2.73,3.477690637641167,0.09144278240337005
27,2.83,3.5865438263764737,0.12526543399027287
28,2.93,3.7406724104903866,0.1449891308421424
29,3.03,3.835069018433236,0.10801791784339146
30,3.13,3.944278204004048,0.13450691346243004
31,3.23,4.070260561090885,0.11073596339502405
32,3.33,4.197356652655736,0.12958977518579123
33,3.43,4.293419930928654,0.14314604903889883
34,3.53,4.4495485664781365,0.16394845591369955
35,3.64,4.53079611699393,0.14003172913823034
36,3.74,4.663242041595018,0.14302335773080577
37,3.84,4.751627316634952,0.15935806949078524
38,3.94,4.893982911857733,0.14285998861673035
39,4.04,5.027094475721152,0.24155435671275172
40,4.14,5.112405208481852,0.19363658836121522
41,4.24,5.205565851528164,0.1905009615696799
42,4.34,5.309307328220007,0.14299107658971277
43,4.44,5.420892546551308,0.16333185182730775
44,4.54,5.522752192560331,0.20072690742864557
45,4.65,5.624770313496197,0.1948660079700363
46,4.75,5.741592743437243,0.16727708721288717
47,4.85,5.860535910774702,0.18128135935511924
48,4.95,5.931623452753851,0.1965734902696439
49,5.05,6.083184603991607,0.22535843394765448
50,5.15,6.137001398596732,0.18543090715236485
51,5.25,6.238890070307316,0.2151545584137118
52,5.35,6.34583004202109,0.17581279475068995
53,5.45,6.427895752698822,0.215946380281898
54,5.56,6.555583795071899,0.20456435637355377
55,5.66,6.624209195037571,0.23133268656915862
56,5.76,6.729764491687592,0.24100723937304494
57,5.86,6.8549936711063175,0.2783657470181523
58,5.96,6.9203530948559075,0.18549827462413568
59,6.06,7.005649128189616,0.2510344799970084
60,6.16,7.105074263722622,0.19634652457763965
61,6.26,7.20940858392678,0.22781663946772196
62,6.36,7.315997636093759,0.25052548209566805
63,6.46,7.373703727263187,0.22320320539374058
64,6.57,7.492190718952743,0.25853551649245626
65,6.67,7.562157754690602,0.24293058625685848
66,6.77,7.647699239768278,0.31157146041482564
67,6.87,7.769715194584443,0.3752869234608973
68,6.97,7.7856292777109894,0.21472264804213687
69,7.07,7.879440330004341,0.31106780093113373
70,7.17,7.941117288862961,0.28586353868860337
71,7.27,8.061342456657139,0.26468335857354086
72,7.37,8.148849520270184,0.3366998343312781
73,7.47,8.16950406432844,0.2851668986544081
74,7.58,8.25334355801013,0.23309176299247775
75,7.68,8.370957211376998,0.2762370331282634
76,7.78,8.408328196272839,0.225403590997578
77,7.88,8.522076476411838,0.29647775240571156
78,7.98,8.545509367656777,0.251196328925978
79,8.08,8.61046253958064,0.29886962966720343
80,8.18,8.727770989771473,0.2745725547449905
81,8.28,8.743108499062052,0.29833160999466996
82,8.38,8.951257288673702,0.5325847505556552
83,8.48,8.914661424938588,0.27251540670743507
84,8.59,9.025335759896594,0.3436265253816055
85,8.69,9.033476890169307,0.2549527771892329
86,8.79,9.129000036131625,0.2780596861744415
87,8.89,9.17117487189138,0.2387315625149351
88,8.99,9.218028478711501,0.28497411843509673
89,9.09,9.27049947474366,0.3170310147874566
90,9.19,9.450561487055259,0.49130766578505564
91,9.29,9.381042461476273,0.3121667018331202
92,9.39,9.48621662030584,0.35926831575389895
93,9.49,9.502652464035492,0.31696022790497796
94,9.6,9.614878317030154,0.3105317502274317
95,9.7,9.664019517049676,0.3026787727581064
96,9.8,9.716074254802614,0.28935252449610305
97,9.9,9.739753532775042,0.3290932987599584
