,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.07,0.14322588438985948,0.017404001798668287
1,0.14,0.2943364879549402,0.017743192270757137
2,0.21,0.5338194697932834,0.022022775643503013
3,0.28,0.7104359853758492,0.017757817201349023
4,0.36,0.8878313206037771,0.01890311534333314
5,0.43,1.0666568563001948,0.018035423649452684
6,0.5,1.2413434474444474,0.022336779372170823
7,0.57,1.4181184571451384,0.02212080931853424
8,0.64,1.5950145811069927,0.021805289531588327
9,0.72,1.7723178876972572,0.018478601076376017
10,0.79,1.9437629995056755,0.021953965444783268
11,0.86,2.1216211646445835,0.020760714250318942
12,0.93,2.2994242685368755,0.01828781561009691
13,0.99,2.4364641439131507,0.017643165470354348
14,1.06,2.6090017089406268,0.017839612591855805
15,1.14,2.7765872779253793,0.021222588850240334
16,1.21,2.9473250146997554,0.020493490754450328
17,1.28,3.1165524343749382,0.017179523050175408
18,1.35,3.274948328010658,0.019053586895790075
19,1.42,3.448295546868933,0.01579679077484936
20,1.49,3.6152024425091347,0.015848985095688564
21,1.56,3.7776029230979495,0.016041175422522373
22,1.63,3.9483246645951633,0.016612538764427958
23,1.7,4.102992954324075,0.017531362827153636
24,1.77,4.29942345366273,0.015026763173216712
25,1.85,4.4169931417122035,0.01909124871146404
26,1.92,4.583538488957146,0.01858573057669725
27,1.99,4.744528487432875,0.01608418054814934
28,2.06,4.896324857506319,0.025470802639309703
29,2.13,5.05255184937384,0.019178093492693823
30,2.2,5.210749943252384,0.01819749761551137
31,2.27,5.35463951162477,0.017479868439198406
32,2.34,5.510077164526788,0.015466703162433565
33,2.42,5.6565229393840175,0.015104673816847209
34,2.49,5.815704664925766,0.01541102940325337
35,2.55,5.957998670028283,0.014777881280296978
36,2.63,6.1023785687407335,0.016420136673809302
37,2.7,6.233289844224632,0.01490606608566863
38,2.77,6.379482058973147,0.014918452775467706
39,2.84,6.5216975943624,0.014352584556393207
40,2.91,6.659170783877307,0.017259028263455285
41,2.99,6.795059273757977,0.013379881114894417
42,3.06,6.931321841474986,0.01572666497324125
43,3.13,7.064716193343849,0.013943727108090847
44,3.2,7.195093479987166,0.012756013863812274
45,3.27,7.326541812959123,0.013263606528121287
46,3.34,7.453074716136607,0.017208732127944295
47,3.41,7.577494538173256,0.01349199892265098
48,3.48,7.7025051199478,0.012889498495107283
49,3.55,7.825697086031779,0.013188993003212138
50,3.63,7.9426191653172316,0.012600728466602824
51,3.7,8.064449966319907,0.015191324444499525
52,3.77,8.181092900180868,0.012550709492316231
53,3.84,8.298845068826681,0.014352817938099246
54,3.91,8.410811492836013,0.011781341202926942
55,3.98,8.524789175473561,0.011667559991500731
56,4.05,8.634146203680586,0.01401018581094026
57,4.12,8.73633710933283,0.04489476609099175
58,4.19,8.84954043047884,0.013581298554179791
59,4.27,8.95275802042144,0.013142043849437055
60,4.34,9.05375467204671,0.014525627645758222
61,4.41,9.156467958957007,0.0124271669174575
62,4.48,9.253815878466302,0.010051721020272407
63,4.55,9.354988443725007,0.011185710347957853
64,4.62,9.437723393771048,0.01104029151758418
65,4.69,9.540805383651053,0.009668866518685586
