,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.10088536399874712,0.016072057397542274
1,0.2,0.2379534233532603,0.013940989270638257
2,0.3,0.34743294005478303,0.019756358583220553
3,0.4,0.46606372187922784,0.01893264509747697
4,0.5,0.5797059704896512,0.019790906265474945
5,0.61,0.6974832332249598,0.019399610702904923
6,0.71,0.8134950478712241,0.014806221914252543
7,0.81,0.9260252059440753,0.019464426608966228
8,0.91,1.0442516689981507,0.01777087885018262
9,1.01,1.1628785928289291,0.014899706493843225
10,1.11,1.2740127467118045,0.014423847840529814
11,1.21,1.38970304087467,0.015445485237644298
12,1.31,1.5055426597017305,0.014537065265115803
13,1.41,1.6196345883402605,0.015387310229053918
14,1.51,1.735318911429065,0.014406734553238678
15,1.62,1.8219054999903375,0.019132458310936937
16,1.72,1.965981895053709,0.018370006162513032
17,1.82,2.0779555949723854,0.018893167533332058
18,1.92,2.194434254450019,0.017572429578124577
19,2.02,2.2812867847311846,0.01830362478059518
20,2.12,2.3921731068220984,0.0172539440395782
21,2.22,2.4628948297812014,0.018117816257443513
22,2.32,2.5727215069855247,0.014827033651226168
23,2.42,2.726178328441986,0.015120495729153475
24,2.52,2.838378672839991,0.019020551367576518
25,2.63,2.9456461948967125,0.014896184502617984
26,2.73,3.0573710191745387,0.018453761974093597
27,2.83,3.120595922335114,0.018913560054528752
28,2.93,3.282582799832265,0.01471767376381879
29,3.03,3.3435764645936157,0.014692252377551682
30,3.13,3.501738039238004,0.014644738421669058
31,3.23,3.612279739053595,0.018296661943133338
32,3.33,3.717231702196097,0.014621846593284813
33,3.43,3.8296270092155678,0.01429276639111474
34,3.53,3.9362101025848664,0.014924108864787327
35,3.64,4.041971241260045,0.01452525239463415
36,3.74,4.1472162701381325,0.014767037417663312
37,3.84,4.25648594204887,0.014445973147158711
38,3.94,4.356847884702028,0.014521167621088835
39,4.04,4.469423535243779,0.01737113283621828
40,4.14,4.506152079520677,0.01821993187959298
41,4.24,4.680089674758018,0.01438301587087368
42,4.34,4.707270750403737,0.0186448764537502
43,4.44,4.881138531218188,0.013668419681098673
44,4.54,4.906035895316305,0.014605787913159474
45,4.65,5.086019037692666,0.014265237159441726
46,4.75,5.100445363667687,0.01826347892982218
47,4.85,5.286505689028041,0.014571538453985228
48,4.95,5.385802176780687,0.014511769389948368
49,5.05,5.491928725049712,0.014591335664280022
50,5.15,5.593236980264992,0.017814613359806164
51,5.25,5.698202747598773,0.017195974346794634
52,5.35,5.797168378794953,0.017511052128153543
53,5.45,5.901021137028173,0.013866453308222514
54,5.56,6.006354824107954,0.01463257171701932
55,5.66,6.100353728060232,0.014538501052892524
56,5.76,6.199128820559112,0.01508103446833844
57,5.86,6.287479411263031,0.016717550399359547
58,5.96,6.396890071593412,0.01743774785984783
59,6.06,6.488838811006102,0.0158776310510325
60,6.16,6.579608221084899,0.01447863658026124
61,6.26,6.682540925693862,0.015677537737043088
62,6.36,6.7705861509517185,0.016442262156253117
63,6.46,6.870125864682144,0.013553749696845913
64,6.57,6.957499430648037,0.017803933701844576
65,6.67,7.055437801063068,0.014464210802803346
66,6.77,7.138788648822376,0.017199076650770622
67,6.87,7.227095192150701,0.017035459041322962
68,6.97,7.324308184733508,0.015119589218098379
69,7.07,7.4168639537497105,0.01705273478193767
70,7.17,7.508844792025816,0.01560785178916488
71,7.27,7.601720353080505,0.014976384975611464
72,7.37,7.68238549565679,0.015716861422695367
73,7.47,7.768494025603667,0.017185333773832558
74,7.58,7.844102428361456,0.015295128839949716
75,7.68,7.935676923048453,0.01523525710702911
76,7.78,7.89230476058427,0.01551147557184427
77,7.88,8.111698047269666,0.015441590636816481
78,7.98,8.19373954488962,0.01630282213548228
79,8.08,8.131008690766343,0.015655606351537326
80,8.18,8.350772945880625,0.013244016795782309
81,8.28,8.40117622428842,0.010219141617888361
82,8.38,8.444805476732057,0.010031572509992029
83,8.48,8.493441642026802,0.009869468533976217
84,8.59,8.397794391324286,0.009613837998579906
85,8.69,8.591570058661295,0.009946815709415843
86,8.79,8.640508148962153,0.01041351813236971
87,8.89,8.531182924429098,0.010048591323675062
88,8.99,8.724126754683368,0.010276481950426236
89,9.09,8.746915461957805,0.009904718708639305
90,9.19,8.796097200264649,0.009817293867462846
91,9.29,8.829745245686638,0.009960710489988645
92,9.39,8.858388738463214,0.010483371819385625
93,9.49,8.889112592102173,0.010486898335271019
94,9.6,8.942687970053774,0.009900122396040965
95,9.7,8.998058814650289,0.009396988480839296
96,9.8,9.054277731306017,0.009433889657292275
97,9.9,9.083428976334531,0.009302755242874132
