,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.07616152138820705,0.018213171700269724
1,0.3,0.21135695067354263,0.012961820353551088
2,0.51,0.3461136139771115,0.01997434438125198
3,0.71,0.4801207876367108,0.022045995676754176
4,0.92,0.6148702091734836,0.024547233862420175
5,1.12,0.750968584650529,0.028415221640725838
6,1.32,0.8879423218829031,0.02975092553114132
7,1.53,1.0263721321901442,0.03134151109492828
8,1.73,1.1620623050086454,0.041662191386590185
9,1.93,1.3004030091932204,0.03926885120762377
10,2.11,1.424400874264451,0.039144923852620146
11,2.31,1.5615822179197685,0.040277972378643195
12,2.52,1.696519398934,0.046235967375797396
13,2.72,1.830559348935949,0.0682617445497345
14,2.92,1.9702684015654828,0.049616039899746826
15,3.12,2.105556335337224,0.050697576131102734
16,3.32,2.2394717164711975,0.059960266036840425
17,3.52,2.3764930556276864,0.057319575781175754
18,3.72,2.515762079052809,0.06319036235912023
19,3.92,2.6493894135052503,0.07368774096643464
20,4.12,2.789044045066661,0.0815731403428585
21,4.33,2.9260800317697084,0.08545792530475216
22,4.53,3.0549808998011736,0.08163591701509379
23,4.73,3.1913344407792335,0.09645281534146351
24,4.93,3.3277491498015004,0.09058709194212049
25,5.13,3.4705223192207746,0.1060429123496876
26,5.33,3.60463469453101,0.10652756473840087
27,5.53,3.747037675430243,0.11709114787351065
28,5.63,3.881580829404987,0.12623120397135668
29,5.83,4.022988014643324,0.1289186541682879
30,6.03,4.159179489053993,0.18569809937418788
31,6.23,4.286363262040398,0.14125983606250025
32,6.43,4.4286819694064965,0.16106712320048794
33,6.62,4.5666632643667775,0.22835144781275987
34,6.82,4.704186866815389,0.23971701410924207
35,7.02,4.840616794136482,0.1940151875038323
36,7.21,4.9700693828274325,0.20279802607276035
37,7.41,5.105328135676755,0.28414915023115045
38,7.61,5.239349067157308,0.2848365199900054
39,7.8,5.372881355660039,0.22666242581191742
40,8.0,5.514619878529425,0.2619420412643306
41,8.2,5.652990182671551,0.3489106496333703
42,8.39,5.783530719881135,0.29325910273352795
43,8.59,5.923695787827819,0.380008114020304
44,8.79,6.046224919049005,0.30278462094443764
45,8.99,6.186034196545222,0.39860521398656656
46,9.18,6.321700824523899,0.4196536246874549
47,9.38,6.452331795856455,0.44382410385387244
48,9.58,6.594388428526949,0.464810236685663
