,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.08657103275183688,0.00626284324836664
1,0.3,0.23973591683930606,0.00699901177591254
2,0.51,0.3944163466218728,0.008065635023649525
3,0.71,0.5520703247288694,0.0072715564181396386
4,0.92,0.7077822132898598,0.0076585360951058395
5,1.12,0.8624831709361521,0.007774221082377008
6,1.32,1.0181237369758964,0.007795325097134058
7,1.53,1.172825604227919,0.008336485207375744
8,1.73,1.3273062957591149,0.00802250080218991
9,1.93,1.480440955947364,0.008336116355382102
10,2.11,1.6148099228365338,0.0077855135683410305
11,2.31,1.764649303700382,0.007950730014925498
12,2.52,1.9130883471117814,0.008226577735668487
13,2.72,2.061701074066098,0.0069800712086969426
14,2.92,2.2068709397275637,0.007618455419840605
15,3.12,2.352161615229702,0.008709993118293952
16,3.32,2.4984066606038584,0.007234020521386296
17,3.52,2.6381794851229614,0.00849749823380379
18,3.72,2.779604725695166,0.006872692278867219
19,3.92,2.921156917530066,0.00698275345590261
20,4.13,3.058035539422603,0.006708084854982795
21,4.33,3.1936465194517116,0.006564663002856935
22,4.53,3.328795502932627,0.008729570120214143
23,4.73,3.4611277717375213,0.006877117067842384
24,4.93,3.593882850799263,0.007251695831180144
25,5.13,3.724330460628546,0.007383366706065718
26,5.33,3.8510801741045473,0.0077608152753597375
27,5.53,3.9754609280228945,0.007257993822473365
28,5.64,4.104837446782929,0.007541694808616001
29,5.84,4.2250313337953225,0.006765371823849082
30,6.06,4.345726347182597,0.00771633035708154
31,6.24,4.458417159628429,0.007935627257478468
32,6.44,4.572531081025908,0.006409435263946685
33,6.66,4.688008650507015,0.0073032287507630135
34,6.86,4.798068704406084,0.006601799783234964
35,7.04,4.912182437586905,0.00622979688631197
36,7.23,5.017505482772078,0.005915332271199066
37,7.42,5.124666338510186,0.006889550569421802
38,7.62,5.224878814888755,0.006212806753232906
39,7.83,5.328156798994788,0.00719520900931985
40,8.01,5.419824758366723,0.007438132771161458
41,8.25,5.514282431228645,0.006179548671792936
42,8.43,5.609618746854952,0.007489027484664787
43,8.64,5.700142044706393,0.00819854557453296
44,8.8,5.79086021362637,0.007284353874969727
45,9.04,5.8758595617760125,0.00557072791555012
46,9.23,5.957829184405762,0.008028534899269775
47,9.43,6.051036982097936,0.006970162499401345
48,9.63,6.134549552145073,0.007975144352775828
