,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.07,0.1448855875570678,0.01883932988661528
1,0.14,0.29889937195666993,0.019829881828652748
2,0.22,0.4542659964672353,0.014300572342877337
3,0.29,0.6130903927883671,0.01304212862117652
4,0.36,0.7683884508131291,0.018253896907961302
5,0.44,0.9251920421078875,0.017571263540203677
6,0.51,1.0832557817180368,0.012490264963213614
7,0.58,1.2435846506026227,0.019583156134899193
8,0.65,1.395405774208242,0.01292455587252368
9,0.73,1.5525195602560242,0.018781172408967702
10,0.8,1.7086365304388877,0.021274828725961127
11,0.87,1.865282693540369,0.0202715846156581
12,0.95,2.020292425409494,0.01492239035253397
13,1.01,2.150227751637409,0.01427875753348801
14,1.08,2.3037935000701366,0.019806685017381035
15,1.15,2.457105919303751,0.020985378318004677
16,1.22,2.6101741089822235,0.020017757953980007
17,1.3,2.7657974441948885,0.01412983832465502
18,1.37,2.912142141784252,0.014623833241468587
19,1.44,3.0747501837435443,0.020789120292519534
20,1.51,3.222422790773771,0.02129536545862033
21,1.59,3.3680125685419937,0.023476130471721306
22,1.66,3.549829834191374,0.015087732029764548
23,1.73,3.6910495168684267,0.02101745367040405
24,1.8,3.824029828231604,0.02329309051815389
25,1.87,3.9728029735328616,0.015719204935145004
26,1.95,4.125843344630094,0.01568045935788598
27,2.02,4.307877799747937,0.02484073912305816
28,2.09,4.4078824750110055,0.025583313854405328
29,2.16,4.567861499507092,0.025600930413850916
30,2.23,4.714139645105801,0.0260649270590079
31,2.31,4.853370360933841,0.01863607850028205
32,2.38,5.0089293524276375,0.02669856057110706
33,2.45,5.1345831039750705,0.01777069775964143
34,2.52,5.294134536352166,0.02865252875980214
35,2.6,5.433694267731525,0.019943503354479555
36,2.67,5.575910387934538,0.031236286328686327
37,2.74,5.757438148741676,0.03144057528206271
38,2.81,5.858382992247484,0.03287019139368882
39,2.88,6.0126515505916975,0.022556249558012265
40,2.96,6.141140855261495,0.03495937681353516
41,3.03,6.292396062595133,0.02508069117356396
42,3.1,6.422450349004385,0.023737560598721896
43,3.17,6.565026136229101,0.03903996223316287
44,3.25,6.724072699077593,0.041444994396165134
45,3.32,6.838673336561336,0.026909489233761963
46,3.39,6.972013614385112,0.0437812455002884
47,3.46,7.112982278834007,0.02859159768159119
48,3.53,7.241779244603231,0.04617969109949238
49,3.61,7.363842497489388,0.04760465461414177
50,3.68,7.4997422549357,0.04913880588906423
51,3.75,7.677023948830432,0.03241372321350095
52,3.82,7.775035778065369,0.05260682124669795
53,3.89,7.922693424857033,0.03434688211005673
54,3.97,8.044751602241853,0.035474898401496584
55,4.04,8.180732091678616,0.05690917719688966
56,4.11,8.292211298063902,0.037501274591552884
57,4.18,8.439750241471712,0.03874383999872839
58,4.26,8.562668883143349,0.03947434969582519
59,4.33,8.685405117596767,0.06399986783595124
60,4.4,8.812456757728649,0.06646003084068598
61,4.47,8.94045723768192,0.0679697596854636
62,4.54,9.076041037619474,0.04472726033247176
63,4.62,9.194599865429572,0.07199993902674094
64,4.69,9.31398096842883,0.04674953180817561
65,4.76,9.434535993367406,0.07609142365058182
