,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.08149172543773836,0.018032897348197737
1,0.21,0.16719843629651834,0.01822499494814354
2,0.31,0.25814933625537767,0.012183704380165248
3,0.41,0.35291385795316965,0.018548025842570478
4,0.52,0.45019307757756233,0.012899905283455493
5,0.62,0.5496299683848518,0.01226762180950245
6,0.72,0.6497837734357412,0.01279454093329366
7,0.83,0.7511097234536775,0.01252200635781982
8,0.93,0.8519735113221999,0.012816324405821058
9,1.03,0.9541156146338885,0.019965536867397878
10,1.14,1.0553145676970228,0.014531790057436308
11,1.24,1.1576299399903784,0.02116032957426543
12,1.34,1.258118388923465,0.0203503702368474
13,1.45,1.3602206239929213,0.022996139383975253
14,1.55,1.4615457191733299,0.023536333342826708
15,1.66,1.5626547608348549,0.019701029857049537
16,1.76,1.6632317530634935,0.02691772610887534
17,1.86,1.762032263305297,0.022571934566215635
18,1.96,1.8622496371967239,0.02792414652396109
19,2.05,1.941424674402646,0.025112468917134294
20,2.15,2.039910785659848,0.027002860850175656
21,2.25,2.137235300040539,0.028841045323068474
22,2.35,2.2350384738666005,0.03168590047728728
23,2.46,2.332215003954892,0.03165113986826052
24,2.56,2.429942865065409,0.032142503777866496
25,2.66,2.526858299099214,0.03609358605562122
26,2.76,2.6252795252795122,0.03843266960814149
27,2.86,2.7229620756837836,0.040551013610251554
28,2.97,2.819853709023565,0.03701663897097717
29,3.07,2.917135921259793,0.04543800944879498
30,3.17,3.0128829647192745,0.04839395682195914
31,3.27,3.108146719909097,0.05123201181762481
32,3.37,3.204832741402654,0.05380618724470637
33,3.48,3.301398994906482,0.046508118846771085
34,3.58,3.3970189104502464,0.04871389871455362
35,3.68,3.492177387227988,0.06343997073275988
36,3.78,3.587981935199408,0.053072594369516536
37,3.89,3.683337193690485,0.055254843059882285
38,3.99,3.779082913302693,0.06785218856028702
39,4.09,3.8751558977327316,0.06024744807146952
40,4.19,3.974435618539944,0.06285668729808988
41,4.3,4.069655886557754,0.06549218812089512
42,4.4,4.162485993341141,0.0682895161859172
43,4.5,4.257076901888477,0.09192990726059817
44,4.6,4.351863065470142,0.07390057733789406
45,4.7,4.4464698902779185,0.10058735468261798
46,4.81,4.539963287706552,0.10452888785812947
47,4.91,4.631121856394136,0.10855261148609409
48,5.01,4.726359090353448,0.11311770844958598
49,5.11,4.818538612833766,0.08855526793490387
50,5.22,4.912463974888517,0.09186854079818683
51,5.32,5.002837047200418,0.12643849986591224
52,5.42,5.095311006794007,0.09866898956622173
53,5.52,5.187275029043185,0.1024190562882968
54,5.62,5.280885628247277,0.14022042866587628
55,5.63,5.371329403074076,0.10942314369821106
56,5.73,5.458815999915277,0.15122856458847186
57,5.83,5.553876035981199,0.15572937913981166
58,5.93,5.644442242167625,0.12109466841013791
59,6.03,5.734977339963488,0.16600959354121989
60,6.13,5.824330952023678,0.1722497408414975
61,6.23,5.912024109938744,0.1775210424237724
62,6.33,6.005389022712259,0.13688236157212677
63,6.43,6.094639146824815,0.1883607185173273
64,6.53,6.184228654581889,0.19307407855272293
65,6.63,6.2727722718414025,0.14946926463277083
66,6.73,6.360025223827529,0.15400564952393941
67,6.83,6.45313072899507,0.15767203699054005
68,6.93,6.538884240276742,0.21647496967541116
69,7.03,6.62844125998559,0.22255093787178631
70,7.13,6.713279495329552,0.22861816545866184
71,7.23,6.803005069430621,0.17605842366168328
72,7.33,6.890580949373456,0.24129565161890815
73,7.43,6.977076511234583,0.24743713644675597
74,7.53,7.063336510473691,0.25406639491936295
75,7.63,7.149006338667473,0.19539509671632005
76,7.73,7.238111580733878,0.20009272007958018
77,7.83,7.322598812717987,0.2053640955528965
78,7.93,7.407945701514985,0.2100261806239426
79,8.03,7.49316951583616,0.21509700893704167
80,8.14,7.579133126371354,0.21899079565361093
81,8.24,7.664257170573523,0.22473243414603114
82,8.34,7.747395320997855,0.3070339034194648
83,8.44,7.833942210151758,0.2349313908588625
84,8.53,7.918364279761262,0.3205366987609735
85,8.64,7.999732618952466,0.32755843157033043
86,8.73,8.08054502014993,0.3356927503692112
87,8.83,8.16193821325526,0.25775634039400575
88,8.94,8.247340212008805,0.26309476295695255
89,9.04,8.329958083137633,0.2678171553683986
90,9.14,8.411830784848924,0.2739730008724765
91,9.23,8.491958830667096,0.2798924536913469
92,9.34,8.576008069173874,0.37944650419271925
93,9.43,8.651339700380696,0.38760430377791544
94,9.54,8.736564121921537,0.2960831998052192
95,9.63,8.813974946518744,0.3022258169272941
96,9.73,8.892864765346763,0.3084585554947529
97,9.84,8.972008792866928,0.4162474311283934
98,9.94,9.048544414902334,0.3190310330082933
