Epoch Time,x
1710525581.595079,1.272242334153917
1710525581.5951924,1.241765022277832
1710525581.5953057,1.210587289598253
1710525581.5954192,1.1783585283491347
1710525581.5955324,1.1461297671000164
1710525581.595646,1.114251348707411
1710525581.5957594,1.08027093940311
1710525581.5958726,1.0455900430679321
1710525581.5959861,1.0112594233618841
1710525581.5960994,0.9751772218280368
1710525581.5962129,0.9401459164089626
1710525581.5963264,0.9037134382459853
1710525581.5964396,0.8672808938556247
1710525581.596553,0.8308484156926472
1710525581.5966663,0.7947662141587999
1710525581.5967798,0.7583336697684394
1710525581.5968933,0.721901191605462
1710525581.5970066,0.6844177511003282
1710525581.59712,0.6458833482530382
1710525581.5972333,0.606648325920105
1710525581.5973468,0.5674133698145548
1710525581.5974603,0.5267770753966438
1710525581.5975735,0.4857905043496026
1710525581.597687,0.4448039333025614
1710525581.5978003,0.40416767199834186
1710525581.5979137,0.3628307912084791
1710525581.598027,0.3214939104186164
1710525581.5981405,0.27945641014311046
1710525581.598254,0.23811951279640198
1710525581.5983672,0.193980120950275
1710525581.5984807,0.15054136514663696
1710525581.598594,0.10640197330050997
1710525581.5987074,0.06156196196873982
1710525581.598821,0.016021327012115054
1710525581.5989342,-0.029163290229108598
1710525581.5990477,-0.0739945305718316
1710525581.599161,-0.11847553153832753
1710525581.5992744,-0.1629565159479777
1710525581.599388,-0.206386794646581
1710525581.5995011,-0.25051754381921554
1710525581.5996146,-0.29464827643500435
1710525581.5997279,-0.3391293022367689
1710525581.5998414,-0.3839605384402805
1710525581.5999548,-0.42879177464379203
1710525581.600068,-0.47362301084730357
1710525581.6001816,-0.5177537600199381
1710525581.6002948,-0.5622347858217027
1710525581.6004083,-0.6049645609325832
1710525581.6005218,-0.6476943360434638
1710525581.600635,-0.6897236241234673
1710525581.6007485,-0.7303519381417168
1710525581.6008618,-0.7713304625617133
1710525581.6009753,-0.8126592636108398
1710525581.6010888,-0.8529373009999592
1710525581.601202,-0.8939158916473389
1710525581.6013155,-0.9345442056655884
1710525581.6014287,-0.9744720326529609
1710525581.6015422,-1.0133490959803264
1710525581.6016557,-1.0511754618750677
1710525581.601769,-1.0879511303371854
1710525581.6018825,-1.1229754818810356
1710525581.6019957,-1.157299412621392
1710525581.6021092,-1.1919735537634955
1710525581.6022227,-1.225947274102105
1710525581.602336,-1.2592204411824544
1710525581.6024494,-1.2924936082628038
1710525581.6025627,-1.3261171181996663
1710525581.6026762,-1.3583395216200087
1710525581.6027894,-1.3895112938351102
1710525581.602903,-1.4199825127919514
1710525581.6030164,-1.4483522044287787
1710525581.6031296,-1.4763718181186252
1710525581.603243,-1.5033405356936984
1710525581.6033564,-1.529959175321791
1710525581.6034698,-1.5551767084333632
1710525581.6035833,-1.5807444519466824
1710525581.6036966,-1.6049113538530138
1710525581.60381,-1.629078123304579
1710525581.6039233,-1.6514938407474093
1710525581.6040368,-1.6728586620754666
1710525581.6041503,-1.6935230626000297
1710525581.6042635,-1.712086068259345
1710525581.604377,-1.7292479674021402
1710525581.6044903,-1.7460596561431885
1710525581.6046038,-1.7614705032772489
1710525581.6047173,-1.7761806646982827
1710525581.6048305,-1.790540748172336
1710525581.604944,-1.8034997251298692
1710525581.6050572,-1.8157582812839084
1710525581.6051707,-1.8276666270362005
1710525581.6052842,-1.8385240766737196
1710525581.6053975,-1.8483310275607638
1710525581.605511,-1.8574372927347818
1710525581.6056242,-1.866193347507053
1710525581.6057377,-1.8731983502705891
1710525581.6058512,-1.880903641382853
1710525581.6059644,-1.8872080908881292
1710525581.606078,-1.8921114338768852
1710525581.6061912,-1.8977153301239014
1710525581.6063046,-1.9019182523091633
1710525581.6064181,-1.9068217277526855
1710525581.6065314,-1.9092734654744465
1710525581.6066449,-1.9117252031962075
1710525581.606758,-1.9131261772579617
1710525581.6068716,-1.9145271513197157
1710525581.606985,-1.9138265980614555
1710525581.6070983,-1.9134763876597085
1710525581.6072118,-1.9110246499379475
1710525581.607325,-1.9082227018144395
1710525581.6074386,-1.9040197796291776
1710525581.6075518,-1.8984158833821614
1710525581.6076653,-1.8917612234751382
1710525581.6077788,-1.8851065635681152
1710525581.607892,-1.878101693259345
1710525581.6080055,-1.868645085228814
1710525581.6081188,-1.8591884771982827
1710525581.6082323,-1.8493816587660048
1710525581.6083457,-1.8378236558702257
1710525581.608459,-1.8262656529744465
1710525581.6085725,-1.8136567539638944
1710525581.6086857,-1.799647013346354
1710525581.6087992,-1.7849368519253201
1710525581.6089127,-1.7698763476477728
1710525581.609026,-1.7534148693084717
1710525581.6091394,-1.7369533909691703
1710525581.6092527,-1.7201417022281222
1710525581.6093662,-1.702279249827067
1710525581.6094797,-1.6840664545694985
1710525581.609593,-1.6655035813649495
1710525581.6097064,-1.6458899445003934
1710525581.6098197,-1.62522554397583
1710525581.6099331,-1.6042108005947537
1710525581.6100466,-1.5821454260084364
1710525581.6101599,-1.5583288669586182
1710525581.6102734,-1.5352127287122939
1710525581.6103866,-1.5110459592607286
1710525581.6105,-1.4865288469526503
1710525581.6106136,-1.461311313841078
1710525581.6107268,-1.4374946223364935
1710525581.6108403,-1.4108761151631672
1710525581.6109536,-1.384958028793335
1710525581.611067,-1.3583395216200087
1710525581.6111805,-1.3299696975284152
1710525581.6112938,-1.300549242231581
1710525581.6114073,-1.2707784440782335
1710525581.6115205,-1.2399570147196453
1710525581.611634,-1.2084350321027968
1710525581.6117475,-1.1772633923424614
1710525581.6118608,-1.1450408564673529
1710525581.6119742,-1.1124682426452637
1710525581.6120875,-1.0788447327084012
1710525581.612201,-1.0459218422571819
1710525581.6123142,-1.0115979115168254
1710525581.6124277,-0.9751725196838379
1710525581.6125412,-0.9390974044799805
1710525581.6126544,-0.9016212489869859
1710525581.612768,-0.8634446726904975
1710525581.6128812,-0.825268030166626
1710525581.6129947,-0.7860406902101305
1710525581.6131082,-0.7475138372845119
1710525581.6132214,-0.7089870505862765
1710525581.613335,-0.6704601976606581
1710525581.6134481,-0.6308825810750326
1710525581.6135616,-0.5909547540876601
1710525581.613675,-0.5513772037294176
1710525581.6137884,-0.5103986461957296
1710525581.6139019,-0.46871960163116455
1710525581.614015,-0.426690313551161
